provenance,setting,domain,split,input_group,method,human_order,median_scores,complete,pairwise,top_region,best_of_4,rank_regret,cost_units
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0089,Prompt optimization,3|2|1|0,-1.63452318|-1.21828103|2.39147816|2.13498900,1,0.83333333,0.80000000,0.00000000,0.33333333,0.852258
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0090,Prompt optimization,0|2|3|1,0.05185956|-1.65576337|2.83807913|-1.05900647,1,0.83333333,0.80000000,0.00000000,0.33333333,1.859162
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0091,Prompt optimization,0|3|1|2,0.58402295|0.84015945|0.57748578|0.48280254,1,0.50000000,0.40000000,0.00000000,0.66666667,1.245837
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0092,Prompt optimization,1|0|3|2,2.60583110|2.27721921|-1.23082735|0.68108190,1,0.83333333,0.80000000,0.00000000,0.33333333,0.798011
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0093,Prompt optimization,0|1|2|3,1.86092755|0.19861128|1.32539969|-1.15629219,1,0.83333333,0.80000000,1.00000000,0.00000000,1.086875
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0094,Prompt optimization,1|0|3|2,0.56853888|2.40387630|-1.06906841|-0.40538552,1,1.00000000,1.00000000,1.00000000,0.00000000,0.967193
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0095,Prompt optimization,3|1|2|0,-0.09808575|1.32095987|0.80237548|0.65429043,1,0.66666667,0.60000000,0.00000000,0.33333333,0.769438
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0096,Prompt optimization,2|0|1|3,0.22843981|-1.19688279|1.29493240|-0.19749108,1,0.83333333,1.00000000,1.00000000,0.00000000,0.930189
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0097,Prompt optimization,3|1|2|0,-0.30583338|0.48070385|0.53768363|1.49221501,1,0.83333333,0.80000000,1.00000000,0.00000000,0.958484
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0098,Prompt optimization,2|0|1|3,2.30447609|-2.01222860|1.69243476|-0.24646983,1,0.66666667,0.80000000,0.00000000,0.33333333,0.844236
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0099,Prompt optimization,1|3|0|2,-1.24157076|-0.75558030|-0.96109644|0.36955364,1,0.66666667,0.80000000,0.00000000,0.33333333,1.431996
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0100,Prompt optimization,3|0|1|2,2.93961838|0.56428848|-0.00785402|1.05069903,1,0.83333333,0.80000000,0.00000000,0.33333333,1.009960
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0101,Prompt optimization,1|3|2|0,-3.22532978|0.00535321|-0.76900142|0.41168662,1,0.83333333,0.80000000,0.00000000,0.33333333,0.899527
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0102,Prompt optimization,1|0|3|2,-0.12982940|2.16134973|1.19319822|2.65041849,1,0.50000000,0.40000000,0.00000000,0.66666667,1.263716
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0103,Prompt optimization,0|2|3|1,2.48831858|2.29379546|1.24296486|0.53058772,1,0.66666667,0.80000000,1.00000000,0.00000000,1.138303
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0104,Prompt optimization,3|0|1|2,0.36506231|-0.60361360|-0.18156820|-1.88462470,1,0.33333333,0.40000000,0.00000000,0.33333333,1.105975
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0105,Prompt optimization,3|2|0|1,-1.28107054|-1.82143869|1.28654600|-1.21881184,1,0.83333333,0.80000000,0.00000000,0.33333333,0.736816
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0106,Prompt optimization,1|3|2|0,-1.95408882|-0.59727499|-2.03571826|0.47726432,1,0.66666667,0.80000000,0.00000000,0.33333333,1.209041
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0107,Prompt optimization,2|1|3|0,-2.06944948|0.15429264|3.09035235|0.13450348,1,1.00000000,1.00000000,1.00000000,0.00000000,0.896990
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0108,Prompt optimization,2|0|1|3,1.50044267|-1.32674149|0.32217675|-2.16458397,1,0.83333333,0.80000000,0.00000000,0.33333333,0.667303
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0109,Prompt optimization,2|1|3|0,-2.56186966|0.58019293|-1.29664815|-1.04284855,1,0.66666667,0.60000000,0.00000000,0.33333333,1.189873
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0110,Prompt optimization,1|2|0|3,-0.01333165|0.24674652|2.88505857|-1.38688405,1,0.83333333,0.80000000,0.00000000,0.33333333,1.404793
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0111,Prompt optimization,1|3|0|2,-1.02003405|2.32858334|-0.10416125|-1.04463194,1,0.50000000,0.60000000,1.00000000,0.00000000,1.289867
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0112,Prompt optimization,2|1|0|3,1.13437766|-0.26774078|1.48217256|0.52813516,1,0.66666667,0.60000000,1.00000000,0.00000000,1.404736
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0113,Prompt optimization,2|1|0|3,0.38887634|-2.60431862|-1.30235730|-0.57966321,1,0.33333333,0.20000000,0.00000000,0.66666667,1.072285
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0114,Prompt optimization,0|1|3|2,-0.08269035|0.90964090|1.15266946|1.03269649,1,0.00000000,0.00000000,0.00000000,1.00000000,1.038981
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0115,Prompt optimization,3|1|0|2,-0.76832163|1.42219783|-0.56091391|1.98243948,1,0.83333333,1.00000000,1.00000000,0.00000000,0.907221
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0116,Prompt optimization,0|1|3|2,2.74051650|2.06295243|2.81493774|0.27487361,1,0.50000000,0.60000000,0.00000000,1.00000000,1.207818
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0117,Prompt optimization,3|1|0|2,-1.92673156|-2.03942233|1.77987714|0.88657641,1,0.33333333,0.40000000,0.00000000,1.00000000,1.339746
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0118,Prompt optimization,1|3|0|2,-1.13769073|0.62807072|-2.53928009|0.58354094,1,1.00000000,1.00000000,1.00000000,0.00000000,0.725092
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0119,Prompt optimization,3|0|1|2,1.32482029|-2.15196017|-2.38512611|-1.67138946,1,0.83333333,0.80000000,0.00000000,0.33333333,1.357434
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0120,Prompt optimization,1|3|0|2,1.31830423|0.77325388|-1.18065128|0.76725859,1,0.66666667,0.60000000,0.00000000,0.66666667,0.862151
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0121,Prompt optimization,0|3|1|2,-1.54261601|-1.95537843|-0.05167226|1.19725403,1,0.50000000,0.60000000,0.00000000,0.33333333,1.023027
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0122,Prompt optimization,1|2|3|0,-0.52205158|-0.96960011|1.07434474|1.48653189,1,0.33333333,0.20000000,0.00000000,0.66666667,1.243771
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0123,Prompt optimization,2|1|3|0,-1.36439218|-0.25601429|-0.52943120|-1.31527991,1,0.83333333,0.80000000,0.00000000,0.33333333,1.333723
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0124,Prompt optimization,2|3|1|0,-0.74211819|2.30713250|1.67653281|0.74313029,1,0.66666667,0.60000000,0.00000000,0.66666667,1.167954
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0125,Prompt optimization,3|0|2|1,-1.22815810|1.59560647|0.51465627|1.86891277,1,0.50000000,0.60000000,1.00000000,0.00000000,1.095509
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0126,Prompt optimization,3|2|1|0,-1.16990489|-0.65331784|-1.63974969|1.86173931,1,0.66666667,0.60000000,1.00000000,0.00000000,0.786208
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0127,Prompt optimization,0|3|1|2,2.77025439|-0.57720335|-1.23781496|0.89444038,1,1.00000000,1.00000000,1.00000000,0.00000000,1.561515
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0128,Prompt optimization,2|1|3|0,-0.31648620|0.74439306|0.61721360|0.48467810,1,0.83333333,0.80000000,0.00000000,0.33333333,1.338413
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0129,Prompt optimization,3|1|2|0,-1.51219380|-0.01537022|2.06543730|0.21706422,1,0.66666667,0.60000000,0.00000000,0.66666667,1.558573
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0130,Prompt optimization,0|2|1|3,0.51116075|1.24961584|1.18348836|-0.47561937,1,0.50000000,0.40000000,0.00000000,0.66666667,0.819567
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0131,Prompt optimization,0|2|3|1,-1.31472403|-3.12076027|-1.69630527|-0.07767691,1,0.66666667,0.60000000,0.00000000,0.66666667,1.349027
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0132,Prompt optimization,1|2|3|0,-0.85114800|1.73662116|2.01180844|0.72412174,1,0.83333333,0.80000000,0.00000000,0.33333333,0.801937
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0133,Prompt optimization,0|3|2|1,-0.20080595|-1.30593379|2.75464292|2.85490618,1,0.66666667,0.60000000,0.00000000,0.33333333,1.517270
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0134,Prompt optimization,1|3|2|0,0.32722448|1.51382607|-1.86301237|0.71274503,1,0.83333333,1.00000000,1.00000000,0.00000000,0.810102
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0135,Prompt optimization,2|1|3|0,-2.92008998|2.56524379|0.12979993|-0.03214001,1,0.83333333,0.80000000,0.00000000,0.33333333,1.446318
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0136,Prompt optimization,3|1|2|0,-0.34936321|0.26401725|-0.60254201|3.45028617,1,0.83333333,1.00000000,1.00000000,0.00000000,1.248168
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0137,Prompt optimization,2|1|0|3,0.01819805|-1.01872935|3.13619401|2.66436370,1,0.50000000,0.60000000,1.00000000,0.00000000,0.861863
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0138,Prompt optimization,3|2|0|1,-0.04626481|-2.12593701|0.14229586|2.77309900,1,1.00000000,1.00000000,1.00000000,0.00000000,0.871245
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0139,Prompt optimization,3|0|2|1,0.32559074|-1.07795619|-1.07567423|-0.03101398,1,0.83333333,0.80000000,0.00000000,0.33333333,1.050856
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0140,Prompt optimization,0|2|1|3,2.68305478|-1.35738681|-1.85632103|-0.24281395,1,0.50000000,0.60000000,1.00000000,0.00000000,1.038813
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0141,Prompt optimization,2|0|3|1,1.52227480|-3.16978766|-1.65367257|0.11089645,1,0.66666667,0.60000000,0.00000000,0.33333333,0.866924
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0142,Prompt optimization,0|3|1|2,3.43454566|0.70013021|-0.79911616|-0.29271369,1,0.83333333,0.80000000,1.00000000,0.00000000,1.279457
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0143,Prompt optimization,1|2|0|3,-0.08177011|-1.59768285|2.24558808|-0.71999563,1,0.50000000,0.40000000,0.00000000,0.33333333,1.499494
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0144,Prompt optimization,2|3|0|1,1.25332705|-2.19274796|-0.89613886|2.49813873,1,0.66666667,0.60000000,0.00000000,0.33333333,1.460835
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0145,Prompt optimization,3|2|1|0,-1.79760848|-2.41479818|-2.27602502|-0.72523067,1,0.66666667,0.80000000,1.00000000,0.00000000,1.223203
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0146,Prompt optimization,0|1|2|3,2.91885577|1.19594661|-0.52760672|-2.37307472,1,1.00000000,1.00000000,1.00000000,0.00000000,1.224133
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0147,Prompt optimization,0|1|3|2,3.81769782|1.18426089|-1.19534754|-0.54181657,1,1.00000000,1.00000000,1.00000000,0.00000000,1.350175
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0148,Prompt optimization,2|3|0|1,-3.24349296|-2.62358562|3.47907723|-2.50366509,1,0.83333333,1.00000000,1.00000000,0.00000000,1.236130
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0149,Prompt optimization,1|2|3|0,-0.61375409|1.49880450|-0.90048507|-0.94795283,1,0.66666667,0.80000000,1.00000000,0.00000000,0.983515
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0150,Prompt optimization,0|3|1|2,-0.47839242|0.51372074|-1.65049128|1.44108412,1,0.66666667,0.60000000,0.00000000,0.33333333,1.224926
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0151,Prompt optimization,2|3|0|1,0.27522900|-0.81127068|1.61339592|-1.10195606,1,0.66666667,0.60000000,1.00000000,0.00000000,1.179679
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0152,Prompt optimization,1|0|3|2,-0.69874601|0.97995353|-1.04976561|-2.24990082,1,0.83333333,1.00000000,1.00000000,0.00000000,0.952289
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0153,Prompt optimization,1|3|0|2,0.58342234|2.44867025|-2.90068274|-0.59328634,1,0.83333333,0.80000000,1.00000000,0.00000000,1.440271
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0154,Prompt optimization,3|1|2|0,1.42136729|-0.12952269|0.12427142|0.08034792,1,0.16666667,0.20000000,0.00000000,1.00000000,1.130491
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0155,Prompt optimization,2|3|0|1,2.44948920|-1.70774673|0.70458767|1.25837231,1,0.50000000,0.40000000,0.00000000,0.66666667,1.590886
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0156,Prompt optimization,1|2|3|0,-1.01511902|4.81015287|0.31711954|-0.71230670,1,1.00000000,1.00000000,1.00000000,0.00000000,1.032755
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0157,Prompt optimization,0|3|1|2,1.17746217|1.81423902|-1.50200232|-0.34255429,1,0.66666667,0.60000000,0.00000000,0.66666667,1.052816
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0158,Prompt optimization,3|1|2|0,-1.39533863|-1.41496282|2.48866832|-1.31819999,1,0.50000000,0.40000000,0.00000000,0.66666667,0.979284
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0159,Prompt optimization,2|3|1|0,-0.12561585|-0.75793755|0.35668252|3.11385420,1,0.66666667,0.80000000,0.00000000,0.33333333,0.903458
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0000,Program search,1|0|2|3,0.95760488|3.28404996|0.00928609|-0.06930330,1,1.00000000,1.00000000,1.00000000,0.00000000,1.386964
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0001,Program search,2|0|3|1,0.02254994|0.90701002|2.29919013|-2.44949976,1,0.66666667,0.80000000,1.00000000,0.00000000,1.300154
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0002,Program search,0|1|2|3,-0.80246426|-0.50287282|-0.89199593|-1.04053122,1,0.83333333,0.80000000,0.00000000,0.33333333,1.136491
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0003,Program search,2|3|1|0,-2.75548362|-3.04300750|0.86683289|-0.50834792,1,0.83333333,1.00000000,1.00000000,0.00000000,0.940240
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0004,Program search,2|1|0|3,0.73749681|0.78558514|3.37491009|-0.27568009,1,1.00000000,1.00000000,1.00000000,0.00000000,1.685237
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0005,Program search,3|2|1|0,0.60539432|0.18324677|0.64771304|-0.00244098,1,0.33333333,0.40000000,0.00000000,0.33333333,1.736888
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0006,Program search,1|2|0|3,-0.24883057|-0.33684445|0.68550337|-0.65102306,1,0.66666667,0.60000000,0.00000000,0.33333333,1.360799
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0007,Program search,0|2|1|3,0.86725657|-1.01056272|0.50435093|0.58565411,1,0.66666667,0.80000000,1.00000000,0.00000000,0.933693
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0008,Program search,3|0|2|1,-1.40077501|-2.50146043|-0.62289987|0.06496206,1,0.83333333,0.80000000,1.00000000,0.00000000,1.884865
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0009,Program search,3|2|1|0,1.22438195|0.63533833|1.62685759|-0.43310531,1,0.33333333,0.40000000,0.00000000,0.33333333,1.794098
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0010,Program search,0|2|3|1,0.41967493|-2.46585800|1.54841919|1.14189148,1,0.66666667,0.60000000,0.00000000,0.33333333,1.427936
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0011,Program search,0|2|1|3,-0.13200427|-2.18320067|0.13986438|-2.32749517,1,0.83333333,0.80000000,0.00000000,0.33333333,1.093259
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0012,Program search,1|3|2|0,-3.31536787|0.29438501|0.44936892|0.62336771,1,0.66666667,0.60000000,0.00000000,0.33333333,1.566464
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0013,Program search,3|2|1|0,-2.31493633|-0.36832001|0.32546619|2.22695048,1,1.00000000,1.00000000,1.00000000,0.00000000,1.148077
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0014,Program search,2|1|0|3,0.86021520|-0.60596486|1.65810256|-2.56806446,1,0.83333333,0.80000000,1.00000000,0.00000000,1.559298
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0015,Program search,3|0|2|1,-0.41088742|-2.22707480|-1.90759224|0.06510209,1,1.00000000,1.00000000,1.00000000,0.00000000,1.727145
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0016,Program search,3|2|1|0,-1.81502462|-0.42579652|-0.12095491|1.41297513,1,1.00000000,1.00000000,1.00000000,0.00000000,1.385558
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0017,Program search,1|0|3|2,0.34630184|0.15299993|-4.33374295|-0.64889189,1,0.83333333,0.80000000,0.00000000,0.33333333,1.315572
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0018,Program search,2|0|3|1,-1.64649217|-2.44585213|0.74434508|-1.37726847,1,0.83333333,0.80000000,1.00000000,0.00000000,1.421713
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0019,Program search,0|1|3|2,0.90642711|0.51349912|-0.06814843|2.12993707,1,0.66666667,0.60000000,0.00000000,0.66666667,1.481130
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0020,Program search,3|1|0|2,-0.05208721|1.06325391|-3.48082815|3.46224452,1,1.00000000,1.00000000,1.00000000,0.00000000,1.143329
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0021,Program search,1|0|2|3,-1.31365091|3.35333887|0.28864899|0.08078427,1,0.66666667,0.60000000,1.00000000,0.00000000,1.129551
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0022,Program search,0|3|2|1,-0.16699703|0.58998493|1.13641643|1.66206976,1,0.50000000,0.40000000,0.00000000,0.33333333,1.587506
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0023,Program search,0|2|3|1,0.44890123|-2.00237236|1.56138133|-1.78862399,1,0.83333333,0.80000000,0.00000000,0.33333333,1.398709
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0024,Program search,2|1|3|0,1.02172266|1.10053337|1.11469105|-0.57100259,1,0.83333333,1.00000000,1.00000000,0.00000000,1.254685
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0025,Program search,3|2|0|1,-0.65323017|-1.44176620|0.47358438|-1.60326276,1,0.50000000,0.40000000,0.00000000,0.33333333,1.501063
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0026,Program search,1|2|3|0,-0.43535887|-0.14616878|3.27639167|1.53885266,1,0.66666667,0.60000000,0.00000000,0.33333333,1.312309
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0027,Program search,3|2|0|1,-1.74224457|-2.24411728|-0.60204588|-1.24166475,1,0.83333333,0.80000000,0.00000000,0.33333333,1.617009
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0028,Program search,1|3|0|2,-0.83934767|-0.14823146|-3.60773927|-0.23877712,1,1.00000000,1.00000000,1.00000000,0.00000000,1.385431
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0029,Program search,0|3|1|2,0.88523870|-0.03557145|0.47845109|-0.64823829,1,0.50000000,0.60000000,1.00000000,0.00000000,1.991228
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0030,Program search,0|1|2|3,1.76265091|0.70738679|2.40681095|-0.16096285,1,0.66666667,0.60000000,0.00000000,0.66666667,1.582736
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0031,Program search,0|1|2|3,-0.17581998|-0.67660131|-0.42528687|-2.22993067,1,0.83333333,0.80000000,1.00000000,0.00000000,1.200791
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0032,Program search,0|3|2|1,-0.42745976|-0.80787343|0.82190572|-1.35220980,1,0.50000000,0.40000000,0.00000000,0.66666667,1.245594
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0033,Program search,3|1|0|2,-0.24646090|1.82805542|-2.05890156|-0.19958827,1,0.83333333,0.80000000,0.00000000,0.33333333,1.536178
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0034,Program search,0|2|3|1,0.87581420|-1.83772910|-2.04236446|0.38795250,1,0.66666667,0.60000000,1.00000000,0.00000000,1.488994
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0035,Program search,2|0|1|3,0.16415447|0.46550123|0.64300175|-1.35984524,1,0.83333333,0.80000000,1.00000000,0.00000000,1.387946
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0036,Program search,2|3|0|1,0.16363814|1.03991910|1.63907196|2.03379464,1,0.66666667,0.80000000,0.00000000,0.33333333,2.069061
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0037,Program search,1|2|0|3,-0.51382352|-1.25222893|-0.44163155|-2.79721358,1,0.66666667,0.60000000,0.00000000,0.33333333,1.475929
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0038,Program search,0|3|2|1,2.71231872|-1.45559633|-0.08530626|2.35198261,1,1.00000000,1.00000000,1.00000000,0.00000000,1.193186
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0039,Program search,0|3|2|1,0.54827014|-0.81658624|1.71280584|-0.80277234,1,0.66666667,0.60000000,0.00000000,0.66666667,1.440598
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0040,Program search,0|1|2|3,1.49252677|2.36652758|0.46273963|-2.10695006,1,0.83333333,0.80000000,0.00000000,0.33333333,1.254494
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0041,Program search,3|2|1|0,-2.78954316|0.97561422|0.58083385|3.22696958,1,0.83333333,0.80000000,1.00000000,0.00000000,1.050291
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0042,Program search,2|0|1|3,-3.01409848|-0.09827869|1.58023513|-4.74691916,1,0.83333333,0.80000000,1.00000000,0.00000000,1.277370
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0043,Program search,0|2|1|3,1.18995141|-1.29823241|-0.21780009|-0.84963223,1,0.83333333,1.00000000,1.00000000,0.00000000,1.071008
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0044,Program search,0|1|3|2,0.49700849|-0.97824483|-1.01432685|-0.24027041,1,0.83333333,0.80000000,1.00000000,0.00000000,1.817529
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0045,Program search,0|3|1|2,-0.50270842|0.39928321|-0.66723354|1.50259269,1,0.66666667,0.60000000,0.00000000,0.33333333,1.316225
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0046,Program search,2|0|3|1,-1.81324414|-2.52570324|0.43121002|-3.13520628,1,0.83333333,1.00000000,1.00000000,0.00000000,1.309835
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0047,Program search,0|2|3|1,1.04672053|0.20456435|-1.39751377|-0.36268825,1,0.50000000,0.60000000,1.00000000,0.00000000,1.438204
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0048,Program search,2|1|3|0,-0.41940722|-2.55083620|0.07577432|0.40945511,1,0.50000000,0.40000000,0.00000000,0.66666667,1.102481
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0049,Program search,1|0|2|3,1.12462943|0.01106274|-0.37966166|-0.02818556,1,0.66666667,0.80000000,0.00000000,0.33333333,1.609564
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0050,Program search,2|3|1|0,1.53406582|0.69521422|2.63679738|0.71224188,1,0.66666667,0.80000000,1.00000000,0.00000000,1.355732
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0051,Program search,1|3|2|0,0.80179512|0.95969363|1.34293203|0.99286638,1,0.50000000,0.40000000,0.00000000,0.66666667,1.706210
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0052,Program search,3|2|1|0,-1.90467354|-0.84318211|-0.87513256|1.18978676,1,0.83333333,0.80000000,1.00000000,0.00000000,1.370611
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0053,Program search,1|3|0|2,-0.82086326|3.03226384|1.24968135|-1.78436373,1,0.50000000,0.60000000,1.00000000,0.00000000,1.598919
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0054,Program search,1|2|0|3,0.48222324|0.87513247|1.70939575|-0.14179655,1,0.83333333,0.80000000,0.00000000,0.33333333,1.898987
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0055,Program search,2|3|1|0,0.93058600|1.69971482|0.56877973|0.44478147,1,0.33333333,0.20000000,0.00000000,0.66666667,1.076667
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0056,Program search,2|1|3|0,-1.54495175|-0.01619368|-1.31345984|-2.29599610,1,0.66666667,0.80000000,0.00000000,0.33333333,1.032021
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0057,Program search,3|0|1|2,-0.32286413|-0.95878448|-3.09823743|-1.26886212,1,0.66666667,0.60000000,0.00000000,0.33333333,0.917238
SIMULATED,Reuse,TD-SV1,OOD,SIM-08-OOD-0058,Program search,0|2|1|3,0.91759588|-0.52405347|3.04893620|-0.75163444,1,0.83333333,0.80000000,0.00000000,0.33333333,1.167435
