provenance,setting,domain,component,input_group,delta_pp
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0093,3.160117749886044
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0094,10.096702566472215
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0095,-2.4161886221076623
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0096,-10.430736954683036
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0097,4.326196172535813
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0098,5.87781524009597
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0099,6.0083777756859575
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0100,8.899425279839765
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0101,5.601819479046425
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0102,11.325292239163268
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0103,0.037837617469651974
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0104,0.28706482554715507
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0105,16.229011189872118
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0106,6.741869291101444
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0107,6.474524571446819
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0108,6.821141762364401
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0109,3.4860428857221315
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0110,-8.455257871646173
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0111,8.208521194096447
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0112,7.106166520563647
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0113,5.081154868585379
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0114,-1.7335017442422966
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0115,17.25183398602416
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0116,12.306929232801645
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0117,22.486972900120136
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0118,0.3142761818493076
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0119,4.872446673567469
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0120,-0.2697687704119911
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0121,10.705563709347517
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0122,-3.3626682416878326
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0123,5.375757216663783
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0124,9.742512332631453
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0125,7.29607458142576
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0126,-6.382086741827683
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0127,1.2907007948065994
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0128,1.9637615452679493
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0129,7.383423799088793
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0130,0.7647107787974496
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0131,11.830958392546457
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0132,14.58103516600033
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0133,9.722460236368818
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0134,15.8330930760924
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0135,10.213893173471291
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0136,-4.054193715537311
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0137,6.502565935893475
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0138,8.472951261716867
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0139,2.5142040804399093
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0140,9.383753983088507
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0141,-0.3637194259493395
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0142,-1.0496273829384855
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0143,16.473707207281805
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0144,14.656127992817746
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0145,4.380520316166492
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0146,-2.808252448313209
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0147,-6.468560060952234
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0148,6.832232593459022
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0149,4.3441276416634516
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0150,-4.682337112070821
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0151,3.02811406406982
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0152,4.8795633949223856
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0153,6.949140656667889
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0154,-1.1938176553201778
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0155,12.65306654012865
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0156,7.22865625836698
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0157,4.036471998872756
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0158,12.180774752668945
SIMULATED,Collect,TD-SV2,T,SIM-ABL-4-0159,4.647433320507282
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0000,1.0138355836251276
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0001,-3.1039057670191097
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0002,-8.842578324743744
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0003,12.19857573106166
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0004,8.603558000593758
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0005,-6.4089304304191925
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0006,12.279782925129638
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0007,4.79030333375405
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0008,-4.244127207128103
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0009,3.7602336509195218
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0010,-6.292888518338368
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0011,11.140132808989726
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0012,2.694555106720639
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0013,-6.643268302254152
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0014,-2.0143678764116935
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0015,-2.069436582701874
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0016,15.964128494054059
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0017,-15.543460341505053
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0018,3.1287277918280663
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0019,-9.605107121486263
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0020,-13.25949770608393
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0021,9.820168540097555
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0022,1.990854094876452
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0023,-3.2457079323939615
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0024,9.776238109138628
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0025,12.295231990746935
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0026,4.135004374763762
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0027,13.610334808851821
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0028,-11.21889001444649
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0029,6.5348410972292275
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0030,-5.197292377706682
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0031,13.201387012777726
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0032,5.151414935994911
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0033,-1.3762032096200079
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0034,5.941429691112552
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0035,14.481340984503241
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0036,1.302393318656951
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0037,-0.695381292870286
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0038,2.5439966845265847
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0039,3.0683000689026727
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0040,1.7363990872156836
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0041,8.750287130353158
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0042,5.189037346598368
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0043,-12.080916025674398
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0044,3.9201641466595394
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0045,15.678892668067785
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0046,4.286165587094265
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0047,-2.8364031618977643
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0048,3.5557126412207647
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0049,6.647669082868433
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0050,9.40581422802006
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0051,14.253821199179232
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0052,-8.03488275276544
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0053,11.413728745170427
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0054,0.3120543256284076
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0055,-4.701031529096331
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0056,-2.2092867620395067
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0057,4.7479567030905665
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0058,-4.813493639657419
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0059,6.716102862557721
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0060,-2.499562150567609
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0061,8.277665498841937
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0062,15.035820442354296
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0063,-1.8726701058423645
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0064,10.067622268980113
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0065,-4.029023625031761
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0066,9.818909740582125
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0067,5.304793735080398
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0068,13.173575424942314
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0069,8.826114513488818
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0070,5.098462256514873
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0071,7.189511029822359
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0072,0.7186076849101619
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0073,2.2097074976430684
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0074,4.183295179281177
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0075,-6.605504911728086
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0076,-0.6597194837593614
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0077,-9.23743604862208
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0078,2.1392200513787345
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0079,1.5130930154598938
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0080,0.9988913406653843
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0081,-6.677707421324388
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0082,6.627322880165084
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0083,5.120805163915059
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0084,2.4749527506323874
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0085,-0.7125355282925083
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0086,-6.915205260084529
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0087,4.415880819570327
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0088,14.255580379425641
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0089,1.7325471603757558
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0090,-8.36841352334974
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0091,-0.7680668763881071
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0092,0.2366049442790641
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0093,2.406667651614082
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0094,6.221044163932145
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0095,8.688561635092842
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0096,5.242274862599027
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0097,10.35171306119728
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0098,20.53044237065228
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0099,-0.7677682360555087
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0100,5.442372596867021
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0101,6.979209371721008
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0102,-1.5510239574421725
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0103,-3.5186133959760566
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0104,-0.9497094518358624
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0105,15.52960890006699
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0106,12.786965897077184
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0107,7.95789264651284
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0108,-4.399028421735385
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0109,-3.0740577732174064
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0110,14.675299233127479
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0111,-6.186265967671766
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0112,3.0464117665884314
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0113,0.37991485946529835
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0114,-6.349282646332864
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0115,13.228294477181691
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0116,3.543119840800872
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0117,9.362629672739807
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0118,7.197277457627643
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0119,8.06858275857837
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0120,4.833465459881882
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0121,6.088993948674542
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0122,3.3043321645646095
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0123,4.529857763165236
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0124,-3.1836711608932102
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0125,12.482894382753951
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0126,-1.1364467105253873
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0127,5.248083661345684
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0128,2.8265042470250745
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0129,6.833980851176912
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0130,10.268716137895689
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0131,3.460833964064078
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0132,16.539158685731785
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0133,12.465555673666628
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0134,0.1957223627228606
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0135,3.536709571687238
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0136,1.6225010178004002
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0137,15.372802901660474
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0138,12.290252495299722
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0139,6.148617995796646
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0140,-4.251874384806861
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0141,-7.236655534073605
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0142,9.76087920366803
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0143,5.476735032016593
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0144,11.541932765911916
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0145,5.147650895486879
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0146,-1.91409604968021
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0147,5.520024602525696
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0148,-4.526132994194582
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0149,5.988970795801607
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0150,12.801514186312716
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0151,0.007699467413261107
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0152,-1.1368434698835141
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0153,11.4174686559952
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0154,7.780346814373268
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0155,9.017294021209054
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0156,2.187565442337246
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0157,11.7090309979938
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0158,-2.058348467888635
SIMULATED,Collect,TD-SV2,Π,SIM-ABL-4-0159,5.384004336693122
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0000,1.2376183008557675
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0001,3.01774011439337
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0002,-4.294646661173852
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0003,5.44394775186971
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0004,2.2453866308976806
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0005,3.9340862069668607
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0006,11.902513909194884
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0007,0.042171383563821885
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0008,-1.2711007813967758
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0009,-4.930632568657169
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0010,-7.495179097037711
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0011,-0.6709184646345385
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0012,-0.6283628722874723
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0013,5.1622457197315015
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0014,3.8540726850984015
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0015,-4.243049896231938
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0016,-5.846804454584449
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0017,3.4797242616633217
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0018,-1.825572471869445
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0019,9.448630242744619
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0020,3.072703807737651
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0021,-4.276641129364028
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0022,7.740429194297006
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0023,10.250505684091262
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0024,5.1899011603529495
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0025,12.121155837491905
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0026,-12.623299769383978
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0027,-1.0781472657292834
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0028,2.8389509323738435
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0029,2.9781260146423003
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0030,-4.431913590442309
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0031,10.408601068866004
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0032,-5.271964806295605
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0033,10.12224914847923
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0034,0.6553281775204494
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0035,11.225530386039692
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0036,5.590906007648669
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0037,2.6926819826918753
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0038,2.270119559726676
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0039,5.917194627895284
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0040,8.847733592286914
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0041,0.745565876388487
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0042,5.053377008263186
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0043,12.879197070233483
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0044,1.3112457240569275
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0045,-9.648721905465084
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0046,-5.905761662506894
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0047,-15.922365856080031
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0048,6.744051468843144
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0049,6.989737475849823
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0050,-7.5218262250439345
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0051,4.112465239875942
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0052,8.06121339109584
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0053,4.960573505831714
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0054,-5.223547578569614
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0055,-5.209921005835764
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0056,6.288699029657886
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0057,2.0702183577789035
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0058,-1.1941014186709387
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0059,-0.41329551793032215
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0060,-0.3017716085461094
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0061,-2.710427866197087
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0062,7.665020781095384
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0063,17.03429567479884
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0064,-2.093627755113062
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0065,6.877565202545877
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0066,1.2824539316955186
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0067,-6.7418925680586055
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0068,-15.35745332172051
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0069,-1.091786271753206
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0070,8.596321249189337
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0071,-5.151768608294952
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0072,7.850921269776945
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0073,10.397660315502597
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0074,11.34863441756176
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0075,1.8202063614817237
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0076,-1.6744855427309089
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0077,-10.65266719388787
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0078,9.789388120364567
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0079,2.3966763112189495
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0080,-8.954842037333735
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0081,5.510385279208222
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0082,7.904828121186488
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0083,-6.175560249863567
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0084,7.329250550626915
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0085,2.29610802933379
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0086,9.999910554258294
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0087,-1.1198698179938351
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0088,-0.28999245004006724
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0089,-4.049188130730315
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0090,-2.9362424018913207
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0091,-6.411999135020343
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0092,-5.9994728751275
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0093,1.7231492385217195
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0094,-5.234484621513053
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0095,-0.9475494743268844
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0096,-13.795887164357898
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0097,9.175773568085848
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0098,-1.6986295360722456
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0099,-7.509527541920228
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0100,-1.2171395035284591
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0101,1.1080999573213093
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0102,-8.188541523985467
SIMULATED,Collect,TD-SV2,G,SIM-ABL-4-0103,6.145050510236899
